timestamp_ns,x,y,servo_angle_rad
0,0.9823019504547119,0.5697797536849976,0.4263933192588245
31349741,0.9552158117294312,0.5757368206977844,0.4263933192588245
66970086,0.9283919334411621,0.5827984809875488,0.4263933192588245
103007317,0.9013286232948303,0.586178719997406,0.4263933192588245
134096744,0.872522234916687,0.5884922742843628,0.4263933192588245
166676922,0.8440191745758057,0.5917360186576843,0.4263933192588245
200771350,0.8141446709632874,0.592186450958252,0.4263933192588245
232190386,0.7830626964569092,0.5947904586791992,0.4263933192588245
263049611,0.7520450353622437,0.5957309603691101,0.4263933192588245
299185786,0.7207601070404053,0.5958850383758545,0.4263933192588245
330761414,0.6886172890663147,0.5961649417877197,0.4263933192588245
363319592,0.6572088599205017,0.5947837829589844,0.3169123789278854
400116208,0.6260933876037598,0.5910476446151733,0.3169123789278854
431240505,0.5956067442893982,0.5882943868637085,0.3169123789278854
463382111,0.5654590725898743,0.5853732824325562,0.3169123789278854
499165566,0.535686731338501,0.5816175937652588,0.3169123789278854
531359339,0.5053825378417969,0.5761944055557251,0.3169123789278854
562739524,0.4741760492324829,0.5692118406295776,0.3169123789278854
604344722,0.4420892596244812,0.5605493187904358,0.3169123789278854
633041886,0.40920478105545044,0.5480797290802002,0.3169123789278854
663012412,0.37494605779647827,0.5360381007194519,0.3169123789278854
699416234,0.34049370884895325,0.5225917100906372,0.3169123789278854
733867975,0.3064993619918823,0.5094069242477417,0.3169123789278854
765719508,0.2733423411846161,0.4969775080680847,0.3169123789278854
795438370,0.240544855594635,0.4814211428165436,0.3169123789278854
831514416,0.20799633860588074,0.46470561623573303,0.3169123789278854
864465721,0.17560330033302307,0.4479304850101471,1.4408715322988106
894405099,0.14315356314182281,0.431225061416626,1.4408715322988106
932670262,0.1097601130604744,0.4113093912601471,1.4408715322988106
976982722,0.0749269649386406,0.3903743624687195,1.4408715322988106
1006858249,0.044776275753974915,0.3489592969417572,1.4408715322988106
1032828669,0.06042240560054779,0.12299513071775436,1.4408715322988106
1063333656,0.09980108588933945,-0.01986701227724552,1.4408715322988106
1095777575,0.16451960802078247,-0.003777187317609787,1.4408715322988106
1132870967,0.21530288457870483,0.019677303731441498,1.4408715322988106
1171397183,0.25749820470809937,0.03819498047232628,1.4408715322988106
1195028969,0.2955044209957123,0.05358024686574936,1.4408715322988106
1227840812,0.33003538846969604,0.0661323294043541,1.4408715322988106
1264252560,0.36270588636398315,0.06968244165182114,1.4408715322988106
1294162735,0.3934105336666107,0.06961047649383545,1.4408715322988106
1326372137,0.4234975576400757,0.06691160798072815,1.4408715322988106
1363932674,0.45230522751808167,0.0640067607164383,2.1426885600431
1394960120,0.48096367716789246,0.06317498534917831,2.1426885600431
1428445163,0.5103541612625122,0.061597228050231934,2.1426885600431
1464578227,0.5396231412887573,0.05682666227221489,2.1426885600431
1495700839,0.5684282779693604,0.04822875186800957,2.1426885600431
1528421183,0.596825897693634,0.03537525236606598,2.1426885600431
1559973015,0.623417854309082,0.017322616651654243,2.1426885600431
1594662124,0.648017406463623,0.00017047810251824558,2.1426885600431
1626626176,0.6720539331436157,-0.005755915306508541,2.1426885600431
1662058429,0.6951935887336731,0.0024573414120823145,2.1426885600431
1695473472,0.7173330187797546,0.01396158616989851,2.1426885600431
1726553677,0.7403892278671265,0.02391047403216362,2.1426885600431
1758928856,0.763187825679779,0.03228546679019928,2.1426885600431
1794823644,0.7859222292900085,0.035310324281454086,2.1426885600431
1827138842,0.808044970035553,0.034257203340530396,2.1426885600431
1859025894,0.8290034532546997,0.030129777267575264,1.1641537448378918
1897652351,0.8484026193618774,0.020414168015122414,1.1641537448378918
1927040992,0.8655717372894287,0.0102717699483037,1.1641537448378918
1961550695,0.8819717764854431,0.0005359522765502334,1.1641537448378918
1998697309,0.8964104056358337,-0.009664615616202354,1.1641537448378918
2026725180,0.9118637442588806,-0.009323172271251678,1.1641537448378918
2058874323,0.9263674020767212,-0.003010599873960018,1.1641537448378918
2092349551,0.9406321048736572,0.0003852243535220623,1.1641537448378918
2128684058,0.9549251198768616,0.0018591107800602913,1.1641537448378918
2160783350,0.969406008720398,0.0025984863750636578,1.1641537448378918
2194560687,0.9820773601531982,-0.0006488965591415763,1.1641537448378918
2228623541,0.9949129819869995,-0.00978215504437685,1.1641537448378918
2260446983,1.0077471733093262,-0.012708409689366817,1.1641537448378918
2292761792,1.021169900894165,-0.00796581245958805,1.1641537448378918
2327681215,1.033117413520813,-0.010291519574820995,1.1641537448378918
2360121949,1.0441206693649292,-0.0071612014435231686,1.1641537448378918
2392118371,1.0544769763946533,-0.002682320075109601,1.519802005322457
2427268107,1.0631929636001587,-0.001856626127846539,1.519802005322457
2458811791,1.0703696012496948,-0.0025874399580061436,1.519802005322457
2490926657,1.0766873359680176,-0.002375922165811062,1.519802005322457
2522658543,1.0819091796875,-0.0034011320676654577,1.519802005322457
2559390363,1.086435079574585,-0.003844009479507804,1.519802005322457
