timestamp_ns,x,y,servo_angle_rad
0,0.2672822177410126,1.8083819150924683,2.7625500213049285
38464863,0.4763214588165283,1.8372713327407837,2.7625500213049285
69539080,0.6821408271789551,1.7744216918945312,2.7625500213049285
102702725,0.8662819266319275,1.6166763305664062,2.7625500213049285
134371994,1.0217819213867188,1.4502503871917725,2.7625500213049285
169343810,1.1491806507110596,1.292165756225586,2.7625500213049285
200985782,1.2395448684692383,1.138792634010315,2.7625500213049285
234597535,1.2818256616592407,0.9192238450050354,2.7625500213049285
269020485,1.3005967140197754,1.2087376117706299,2.7625500213049285
301030639,1.2858978509902954,0.7669761180877686,2.7625500213049285
